City,State,CityState,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spanish Fort,AL,"Spanish Fort, AL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belton,TX,"Belton, TX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Leandro,CA,"San Leandro, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flint Township,MI,"Flint Township, MI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germantown,TN,"Germantown, TN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Munising Township,MI,"Munising Township, MI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jersey City,NJ,"Jersey City, NJ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basin,WY,"Basin, WY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Castle Hayne,NC,"Castle Hayne, NC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fountain Hills,AZ,"Fountain Hills, AZ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pawleys Island,SC,"Pawleys Island, SC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Princeton,KY,"Princeton, KY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vidor,TX,"Vidor, TX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bothell,WA,"Bothell, WA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sugar Land,TX,"Sugar Land, TX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estero,FL,"Estero, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Granite City,IL,"Granite City, IL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cypress,TX,"Cypress, TX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Molalla,OR,"Molalla, OR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Racoine,WI,"Racoine, WI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fairview,PA,"Fairview, PA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pine Lawn,MO,"Pine Lawn, MO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cannon Falls,MN,"Cannon Falls, MN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elizabeth,NJ,"Elizabeth, NJ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Centralia,WA,"Centralia, WA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bay Shore,NY,"Bay Shore, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Damascus,VA,"Damascus, VA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Springfield,MA,"Springfield, MA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Magnolia,DE,"Magnolia, DE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper Marlboro,MD,"Upper Marlboro, MD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duncanville,TX,"Duncanville, TX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madisonville,KY,"Madisonville, KY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sterling Heights,MI,"Sterling Heights, MI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dickinson,ND,"Dickinson, ND",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hamilton,TX,"Hamilton, TX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schuyler,NE,"Schuyler, NE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hope Mills,NC,"Hope Mills, NC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Port Orchard,WA,"Port Orchard, WA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Little River,SC,"Little River, SC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delaware,OK,"Delaware, OK",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Altamonte Springs,FL,"Altamonte Springs, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fallon,NV,"Fallon, NV",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Milwaukie,OR,"Milwaukie, OR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kegley,WV,"Kegley, WV",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ashland,OR,"Ashland, OR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cassville,MO,"Cassville, MO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moss Point,MS,"Moss Point, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Knoxville,TN,"East Knoxville, TN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Butler,PA,"Butler, PA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marriott-Slaterville,UT,"Marriott-Slaterville, UT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Half Moon Bay,CA,"Half Moon Bay, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Independence,KS,"Independence, KS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clifton,NJ,"Clifton, NJ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowley County,KS,"Cowley County, KS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laurie,MO,"Laurie, MO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raeford,NC,"Raeford, NC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green Valley,AZ,"Green Valley, AZ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Holden,MO,"Holden, MO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hamersville,OH,"Hamersville, OH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Winston Salem,NC,"Winston Salem, NC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poughkeepsie,NY,"Poughkeepsie, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purcellville,VA,"Purcellville, VA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neelyville,MO,"Neelyville, MO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lebec,CA,"Lebec, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hazelhurst,GA,"Hazelhurst, GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cleveland,TX,"Cleveland, TX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Macclesfield,NC,"Macclesfield, NC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forest,MS,"Forest, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plover,WI,"Plover, WI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Campbellsville,KY,"Campbellsville, KY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salisbury,MA,"Salisbury, MA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Port Richey,FL,"New Port Richey, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dunelion,FL,"Dunelion, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universal City,CA,"Universal City, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ashford,AL,"Ashford, AL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nesquehoning,",PA,"Nesquehoning,, PA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eloy,AZ,"Eloy, AZ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imperial,CA,"Imperial, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University Place,WA,"University Place, WA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hinton,WV,"Hinton, WV",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Vegas,NM,"Las Vegas, NM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Payette,ID,"Payette, ID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dotsero,CO,"Dotsero, CO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orleans,MI,"Orleans, MI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hearne,TX,"Hearne, TX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dublin,CA,"Dublin, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niles,MI,"Niles, MI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Primrose,WI,"Primrose, WI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tabor City,NC,"Tabor City, NC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brandon,MS,"Brandon, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Athena,OR,"Athena, OR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boone County,KY,"Boone County, KY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natchez,MS,"Natchez, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Walnut Ridge,AR,"Walnut Ridge, AR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ararat,NC,"Ararat, NC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cushing,TX,"Cushing, TX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lincoln,IL,"Lincoln, IL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wilkinsburg,PA,"Wilkinsburg, PA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun City,CA,"Sun City, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Lebanon,OH,"South Lebanon, OH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salton City,CA,"Salton City, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,PA,"Indiana, PA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grapevine,TX,"Grapevine, TX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iowa Falls,IA,"Iowa Falls, IA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fenton,MO,"Fenton, MO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nettleton,MS,"Nettleton, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Charles,MO,"St. Charles, MO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corinth,MS,"Corinth, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hampstead,NC,"Hampstead, NC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Centerville,UT,"Centerville, UT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Hartford,CT,"East Hartford, CT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Verona,KY,"Verona, KY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Windham,ME,"Windham, ME",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Woodstock,GA,"Woodstock, GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fort Mill,SC,"Fort Mill, SC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wauconda,IL,"Wauconda, IL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
District Heights,MD,"District Heights, MD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brattleboro,VT,"Brattleboro, VT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Richard City,TN,"Richard City, TN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boca Raton,FL,"Boca Raton, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hartsville,SC,"Hartsville, SC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Johnson City,NY,"Johnson City, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tryon,NC,"Tryon, NC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Bern,NC,"New Bern, NC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lincolnton,NC,"Lincolnton, NC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chino Hills,CA,"Chino Hills, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glen Rose,TX,"Glen Rose, TX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sayre,OK,"Sayre, OK",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oildale,CA,"Oildale, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rice,WA,"Rice, WA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middleburg,OH,"Middleburg, OH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aberdeen,MD,"Aberdeen, MD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Big Sur,CA,"Big Sur, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacifica,CA,"Pacifica, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lexington,OH,"Lexington, OH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morgantown,NC,"Morgantown, NC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chipley,FL,"Chipley, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oberlin,KS,"Oberlin, KS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buffalo Grove,IL,"Buffalo Grove, IL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sebring,FL,"Sebring, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyerly,GA,"Lyerly, GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alexander City,AL,"Alexander City, AL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norristown,PA,"Norristown, PA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hamilton,MT,"Hamilton, MT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LaBelle,FL,"LaBelle, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bourbon,MO,"Bourbon, MO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kendall,FL,"Kendall, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clawson,MI,"Clawson, MI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duncan,SC,"Duncan, SC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Browning,MT,"Browning, MT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antelope,CA,"Antelope, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lafayette,LA,"Lafayette, LA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O'Fallon,MO,"O'Fallon, MO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norwalk,CT,"Norwalk, CT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecorse,MI,"Ecorse, MI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clover,SC,"Clover, SC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Lorenzo,CA,"San Lorenzo, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kilgore,TX,"Kilgore, TX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hammond,IN,"Hammond, IN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mukilteo,WA,"Mukilteo, WA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bastrop,TX,"Bastrop, TX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Auburn,NY,"Auburn, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moore,OK,"Moore, OK",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Euharlee,GA,"Euharlee, GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Menomonie,WI,"Menomonie, WI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eden Prairie,MN,"Eden Prairie, MN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ruston,LA,"Ruston, LA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perry,FL,"Perry, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liberty City,FL,"Liberty City, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kailua-Kona,HI,"Kailua-Kona, HI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laughlin,NV,"Laughlin, NV",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kingstree,SC,"Kingstree, SC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nephi,UT,"Nephi, UT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El Centro,CA,"El Centro, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gaithersburg,MD,"Gaithersburg, MD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chapmanville,WV,"Chapmanville, WV",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Passaic,NJ,"Passaic, NJ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeKalb,IL,"DeKalb, IL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Penn Hills,PA,"Penn Hills, PA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Del City,OK,"Del City, OK",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gaffney,SC,"Gaffney, SC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hawesville,KY,"Hawesville, KY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dunlap,TN,"Dunlap, TN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Interlachen,FL,"Interlachen, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loxley,AL,"Loxley, AL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AZ,", AZ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Houghton Lake,MI,"Houghton Lake, MI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ludington,MI,"Ludington, MI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vienna,WV,"Vienna, WV",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moriarty,NM,"Moriarty, NM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leesburg,FL,"Leesburg, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anmoore,WV,"Anmoore, WV",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boiling Spring Lakes,NC,"Boiling Spring Lakes, NC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Selah,WA,"Selah, WA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lincoln City,OR,"Lincoln City, OR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crestview,FL,"Crestview, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hondo,TX,"Hondo, TX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chelsea,OK,"Chelsea, OK",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Redford Charter Township,MI,"Redford Charter Township, MI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moses Lake,WA,"Moses Lake, WA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taft,CA,"Taft, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Troy,OH,"Troy, OH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Breaux Bridge,LA,"Breaux Bridge, LA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colleyville,TX,"Colleyville, TX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Winterville,NC,"Winterville, NC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clinton,OK,"Clinton, OK",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lititz,PA,"Lititz, PA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Evanston,IL,"Evanston, IL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Milford,DE,"Milford, DE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arlington Heights,IL,"Arlington Heights, IL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Farmington,CT,"Farmington, CT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neillsville,WI,"Neillsville, WI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hollis,ME,"Hollis, ME",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chillicothe,OH,"Chillicothe, OH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monroeville,PA,"Monroeville, PA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moon,PA,"Moon, PA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Topanga,CA,"Topanga, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dorchester,MA,"Dorchester, MA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alamo Heights,TX,"Alamo Heights, TX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perth Amboy,NJ,"Perth Amboy, NJ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Etowah,TN,"Etowah, TN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bois D'Arc,MO,"Bois D'Arc, MO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyle,TX,"Kyle, TX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nashville,IN,"Nashville, IN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Key West,FL,"Key West, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Port Allen,LA,"Port Allen, LA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Granada Hills,CA,"Granada Hills, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Valley,CA,"French Valley, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Brunswick,NJ,"South Brunswick, NJ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Mateo,FL,"San Mateo, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuscon,AZ,"Tuscon, AZ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guerneville,CA,"Guerneville, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germantown,MD,"Germantown, MD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boynton Beach,FL,"Boynton Beach, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,NY,"Berlin, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hilliard,OH,"Hilliard, OH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wayzata,MN,"Wayzata, MN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mabelvale,AR,"Mabelvale, AR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Irvington,NJ,"Irvington, NJ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crestline,CA,"Crestline, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ames,IA,"Ames, IA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
